,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,Algorithm
9071,PLR-BREAST,0.8727272727272727,1.075044568843809,3.1818181818181817,Native-RFR-PI,3,Native-RFR-PI
9072,PLR-BREAST,0.8969696969696969,1.0766749551279844,3.363636363636364,Native-RFR-PI,3,Native-RFR-PI
9073,PLR-BREAST,0.812121212121212,1.0749713768284177,3.909090909090909,Native-RFR-PI,3,Native-RFR-PI
9074,PLR-BREAST,0.7636363636363637,1.0622542162779771,3.727272727272727,Native-RFR-PI,3,Native-RFR-PI
9075,PLR-BREAST,0.9333333333333336,1.0689523922982131,3.727272727272727,Native-RFR-PI,3,Native-RFR-PI
9076,PLR-BREAST,0.7933333333333334,1.082407861206094,3.4,Native-RFR-PI,3,Native-RFR-PI
9077,PLR-BREAST,0.8266666666666665,1.0776541370032626,4.2,Native-RFR-PI,3,Native-RFR-PI
9078,PLR-BREAST,0.7533333333333334,1.1483264579380843,3.7,Native-RFR-PI,3,Native-RFR-PI
9079,PLR-BREAST,0.6733333333333333,1.0725111575178028,3.4,Native-RFR-PI,3,Native-RFR-PI
9080,PLR-BREAST,0.8484848484848485,1.0837091021119472,3.5454545454545454,Native-RFR-PI,3,Native-RFR-PI
9081,PLR-BREAST,0.7757575757575758,1.0658853709473493,3.909090909090909,Native-RFR-PI,3,Native-RFR-PI
9082,PLR-BREAST,0.8181818181818182,1.0811449990632982,3.636363636363636,Native-RFR-PI,3,Native-RFR-PI
9083,PLR-BREAST,0.8181818181818182,1.0835853159762656,3.909090909090909,Native-RFR-PI,3,Native-RFR-PI
9084,PLR-BREAST,0.7818181818181817,1.0782089203862455,3.4545454545454546,Native-RFR-PI,3,Native-RFR-PI
9085,PLR-BREAST,0.8121212121212121,1.0625633350537087,3.909090909090909,Native-RFR-PI,3,Native-RFR-PI
9086,PLR-BREAST,0.8133333333333332,1.07987051492277,3.6,Native-RFR-PI,3,Native-RFR-PI
9087,PLR-BREAST,0.8533333333333335,1.0815310633538056,3.4,Native-RFR-PI,3,Native-RFR-PI
9088,PLR-BREAST,0.6666666666666667,1.0698611980067172,3.6,Native-RFR-PI,3,Native-RFR-PI
9089,PLR-BREAST,0.8866666666666667,1.071972874656855,3.4,Native-RFR-PI,3,Native-RFR-PI
9090,PLR-BREAST,0.7696969696969697,1.0927848987790545,3.5454545454545454,Native-RFR-PI,3,Native-RFR-PI
9091,PLR-BREAST,0.7272727272727273,1.0592459497205295,3.363636363636364,Native-RFR-PI,3,Native-RFR-PI
9092,PLR-BREAST,0.7939393939393938,1.1781023593048154,3.636363636363636,Native-RFR-PI,3,Native-RFR-PI
9093,PLR-BREAST,0.8848484848484849,1.0739074052261592,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9094,PLR-BREAST,0.8424242424242425,1.0775057777107753,3.363636363636364,Native-RFR-PI,3,Native-RFR-PI
9095,PLR-BREAST,0.8242424242424242,1.0684961408445433,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9096,PLR-BREAST,0.7733333333333333,1.0826380988124122,3.5,Native-RFR-PI,3,Native-RFR-PI
9097,PLR-BREAST,0.8666666666666668,1.088894441624133,3.7,Native-RFR-PI,3,Native-RFR-PI
9098,PLR-BREAST,0.78,1.0812866590319823,3.5,Native-RFR-PI,3,Native-RFR-PI
9099,PLR-BREAST,0.7533333333333333,1.06886903641149,3.5,Native-RFR-PI,3,Native-RFR-PI
9100,PLR-ECOLI,0.767857142857143,1.1090373217341434,3.411764705882353,Native-RFR-PI,3,Native-RFR-PI
9101,PLR-ECOLI,0.8245798319327731,1.1073132226250566,3.2941176470588234,Native-RFR-PI,3,Native-RFR-PI
9102,PLR-ECOLI,0.7678571428571428,1.1071233856257745,3.3529411764705883,Native-RFR-PI,3,Native-RFR-PI
9103,PLR-ECOLI,0.7899159663865546,1.1124371078851834,3.823529411764706,Native-RFR-PI,3,Native-RFR-PI
9104,PLR-ECOLI,0.7731092436974789,1.1122419858103874,3.588235294117647,Native-RFR-PI,3,Native-RFR-PI
9105,PLR-ECOLI,0.805672268907563,1.11678202931452,3.676470588235294,Native-RFR-PI,3,Native-RFR-PI
9106,PLR-ECOLI,0.7932900432900433,1.1862469637474515,3.5757575757575757,Native-RFR-PI,3,Native-RFR-PI
9107,PLR-ECOLI,0.8214285714285714,1.116104727612948,3.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9108,PLR-ECOLI,0.8452380952380952,1.1058628169895268,3.4242424242424243,Native-RFR-PI,3,Native-RFR-PI
9109,PLR-ECOLI,0.7554112554112554,1.106268650464498,3.3333333333333335,Native-RFR-PI,3,Native-RFR-PI
9110,PLR-ECOLI,0.7920168067226891,1.1102060574508432,3.5,Native-RFR-PI,3,Native-RFR-PI
9111,PLR-ECOLI,0.7878151260504201,1.1063820393518125,3.7058823529411766,Native-RFR-PI,3,Native-RFR-PI
9112,PLR-ECOLI,0.778361344537815,1.112206668744768,3.3823529411764706,Native-RFR-PI,3,Native-RFR-PI
9113,PLR-ECOLI,0.7930672268907564,1.1109999140412457,3.5588235294117645,Native-RFR-PI,3,Native-RFR-PI
9114,PLR-ECOLI,0.7951680672268908,1.102415122356247,3.323529411764706,Native-RFR-PI,3,Native-RFR-PI
9115,PLR-ECOLI,0.7878151260504201,1.1118911106759073,3.5588235294117645,Native-RFR-PI,3,Native-RFR-PI
9116,PLR-ECOLI,0.7803030303030303,1.1132105425298136,3.757575757575758,Native-RFR-PI,3,Native-RFR-PI
9117,PLR-ECOLI,0.8084415584415584,1.1097545151966763,3.303030303030303,Native-RFR-PI,3,Native-RFR-PI
9118,PLR-ECOLI,0.8181818181818182,1.1214753488148057,3.636363636363636,Native-RFR-PI,3,Native-RFR-PI
9119,PLR-ECOLI,0.8311688311688311,1.1142408541242894,3.5454545454545454,Native-RFR-PI,3,Native-RFR-PI
9120,PLR-ECOLI,0.7794117647058825,1.189518704350683,3.5294117647058822,Native-RFR-PI,3,Native-RFR-PI
9121,PLR-ECOLI,0.763655462184874,1.1138394776626548,3.323529411764706,Native-RFR-PI,3,Native-RFR-PI
9122,PLR-ECOLI,0.8119747899159664,1.1158108029587783,3.5,Native-RFR-PI,3,Native-RFR-PI
9123,PLR-ECOLI,0.8109243697478992,1.1155893671059705,3.411764705882353,Native-RFR-PI,3,Native-RFR-PI
9124,PLR-ECOLI,0.8413865546218487,1.097387060703756,3.911764705882353,Native-RFR-PI,3,Native-RFR-PI
9125,PLR-ECOLI,0.796218487394958,1.1193138465151176,3.4411764705882355,Native-RFR-PI,3,Native-RFR-PI
9126,PLR-ECOLI,0.8084415584415584,1.115621598930254,3.636363636363636,Native-RFR-PI,3,Native-RFR-PI
9127,PLR-ECOLI,0.7640692640692641,1.104213739726127,3.515151515151515,Native-RFR-PI,3,Native-RFR-PI
9128,PLR-ECOLI,0.8051948051948052,1.1150572456157777,3.606060606060606,Native-RFR-PI,3,Native-RFR-PI
9129,PLR-ECOLI,0.7608225108225107,1.115663411607576,3.484848484848485,Native-RFR-PI,3,Native-RFR-PI
9130,PLR-ECOLI,0.7804621848739496,1.103075092638678,3.176470588235294,Native-RFR-PI,3,Native-RFR-PI
9131,PLR-ECOLI,0.7983193277310923,1.1127195810265302,3.735294117647059,Native-RFR-PI,3,Native-RFR-PI
9132,PLR-ECOLI,0.8172268907563025,1.1137271411795606,3.5,Native-RFR-PI,3,Native-RFR-PI
9133,PLR-ECOLI,0.7836134453781515,1.1710530192950053,3.5294117647058822,Native-RFR-PI,3,Native-RFR-PI
9134,PLR-ECOLI,0.7510504201680672,1.10498315598028,3.588235294117647,Native-RFR-PI,3,Native-RFR-PI
9135,PLR-ECOLI,0.8371848739495799,1.108420073347793,3.411764705882353,Native-RFR-PI,3,Native-RFR-PI
9136,PLR-ECOLI,0.8106060606060606,1.1069582507939149,3.5757575757575757,Native-RFR-PI,3,Native-RFR-PI
9137,PLR-ECOLI,0.8441558441558443,1.1143200034101828,3.787878787878788,Native-RFR-PI,3,Native-RFR-PI
9138,PLR-ECOLI,0.827922077922078,1.110963944959485,3.515151515151515,Native-RFR-PI,3,Native-RFR-PI
9139,PLR-ECOLI,0.777056277056277,1.1045603401354565,3.303030303030303,Native-RFR-PI,3,Native-RFR-PI
9140,PLR-ECOLI,0.7794117647058822,1.112306221325489,3.2941176470588234,Native-RFR-PI,3,Native-RFR-PI
9141,PLR-ECOLI,0.7773109243697479,1.112634864184795,3.235294117647059,Native-RFR-PI,3,Native-RFR-PI
9142,PLR-ECOLI,0.796218487394958,1.1133799656896757,3.411764705882353,Native-RFR-PI,3,Native-RFR-PI
9143,PLR-ECOLI,0.7857142857142857,1.1066606643411567,3.735294117647059,Native-RFR-PI,3,Native-RFR-PI
9144,PLR-ECOLI,0.8172268907563025,1.1118875244377522,3.4705882352941178,Native-RFR-PI,3,Native-RFR-PI
9145,PLR-ECOLI,0.8224789915966388,1.1075064550603675,3.735294117647059,Native-RFR-PI,3,Native-RFR-PI
9146,PLR-ECOLI,0.814935064935065,1.0965856450820282,3.484848484848485,Native-RFR-PI,3,Native-RFR-PI
9147,PLR-ECOLI,0.8095238095238095,1.185340606323779,3.4545454545454546,Native-RFR-PI,3,Native-RFR-PI
9148,PLR-ECOLI,0.7748917748917749,1.1183612520110708,3.515151515151515,Native-RFR-PI,3,Native-RFR-PI
9149,PLR-ECOLI,0.775974025974026,1.1076331328558455,3.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9150,PLR-GLASS,0.8363636363636363,1.101554396750443,3.636363636363636,Native-RFR-PI,3,Native-RFR-PI
9151,PLR-GLASS,0.8,1.1029066791892264,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9152,PLR-GLASS,0.8303030303030302,1.0998821000452277,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9153,PLR-GLASS,0.7606060606060606,1.0969636707749273,3.863636363636364,Native-RFR-PI,3,Native-RFR-PI
9154,PLR-GLASS,0.8857142857142858,1.0856734458390562,3.761904761904762,Native-RFR-PI,3,Native-RFR-PI
9155,PLR-GLASS,0.8317460317460318,1.09247400472515,3.952380952380953,Native-RFR-PI,3,Native-RFR-PI
9156,PLR-GLASS,0.8158730158730159,1.0914021243337122,3.5714285714285716,Native-RFR-PI,3,Native-RFR-PI
9157,PLR-GLASS,0.8285714285714285,1.0911323178241406,4.190476190476191,Native-RFR-PI,3,Native-RFR-PI
9158,PLR-GLASS,0.784126984126984,1.0943262031954657,3.4285714285714284,Native-RFR-PI,3,Native-RFR-PI
9159,PLR-GLASS,0.7968253968253967,1.0926627686530324,3.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9160,PLR-GLASS,0.790909090909091,1.0945099446783413,3.9545454545454546,Native-RFR-PI,3,Native-RFR-PI
9161,PLR-GLASS,0.8212121212121212,1.1868175588521896,3.6818181818181817,Native-RFR-PI,3,Native-RFR-PI
9162,PLR-GLASS,0.8484848484848484,1.0886604631379833,3.727272727272727,Native-RFR-PI,3,Native-RFR-PI
9163,PLR-GLASS,0.8454545454545456,1.0918901973181958,3.909090909090909,Native-RFR-PI,3,Native-RFR-PI
9164,PLR-GLASS,0.7873015873015872,1.0979735898463578,3.5714285714285716,Native-RFR-PI,3,Native-RFR-PI
9165,PLR-GLASS,0.8063492063492065,1.088255919809462,3.857142857142857,Native-RFR-PI,3,Native-RFR-PI
9166,PLR-GLASS,0.8063492063492061,1.0969919694328094,3.238095238095238,Native-RFR-PI,3,Native-RFR-PI
9167,PLR-GLASS,0.8126984126984127,1.0869663053653609,3.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9168,PLR-GLASS,0.8444444444444447,1.094725962969444,4.0,Native-RFR-PI,3,Native-RFR-PI
9169,PLR-GLASS,0.8126984126984128,1.092540557142072,3.619047619047619,Native-RFR-PI,3,Native-RFR-PI
9170,PLR-GLASS,0.8272727272727273,1.0889255805609024,3.863636363636364,Native-RFR-PI,3,Native-RFR-PI
9171,PLR-GLASS,0.7939393939393938,1.0922626858958646,3.863636363636364,Native-RFR-PI,3,Native-RFR-PI
9172,PLR-GLASS,0.8272727272727273,1.089728377165914,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9173,PLR-GLASS,0.8424242424242425,1.0911229994827514,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9174,PLR-GLASS,0.7904761904761906,1.0951449347007995,3.5714285714285716,Native-RFR-PI,3,Native-RFR-PI
9175,PLR-GLASS,0.8412698412698415,1.1633969240977124,3.5238095238095237,Native-RFR-PI,3,Native-RFR-PI
9176,PLR-GLASS,0.8063492063492065,1.094271998636391,3.952380952380953,Native-RFR-PI,3,Native-RFR-PI
9177,PLR-GLASS,0.8031746031746032,1.0927379406792157,3.8095238095238098,Native-RFR-PI,3,Native-RFR-PI
9178,PLR-GLASS,0.8,1.0870655408026015,3.857142857142857,Native-RFR-PI,3,Native-RFR-PI
9179,PLR-GLASS,0.784126984126984,1.0972803133200115,3.4761904761904763,Native-RFR-PI,3,Native-RFR-PI
9180,PLR-GLASS,0.8151515151515153,1.089622803542193,3.6818181818181817,Native-RFR-PI,3,Native-RFR-PI
9181,PLR-GLASS,0.7363636363636363,1.088071606559294,3.227272727272727,Native-RFR-PI,3,Native-RFR-PI
9182,PLR-GLASS,0.8484848484848487,1.0940137389448257,3.5454545454545454,Native-RFR-PI,3,Native-RFR-PI
9183,PLR-GLASS,0.8151515151515152,1.0916700751602466,3.6818181818181817,Native-RFR-PI,3,Native-RFR-PI
9184,PLR-GLASS,0.8539682539682539,1.098066436059426,3.8095238095238098,Native-RFR-PI,3,Native-RFR-PI
9185,PLR-GLASS,0.838095238095238,1.1000391979382933,3.8095238095238098,Native-RFR-PI,3,Native-RFR-PI
9186,PLR-GLASS,0.8317460317460318,1.1014799512475273,4.0476190476190474,Native-RFR-PI,3,Native-RFR-PI
9187,PLR-GLASS,0.7968253968253969,1.0985450696262498,4.142857142857143,Native-RFR-PI,3,Native-RFR-PI
9188,PLR-GLASS,0.8031746031746032,1.0935175083190043,3.857142857142857,Native-RFR-PI,3,Native-RFR-PI
9189,PLR-GLASS,0.8222222222222222,1.1665735176147511,3.8095238095238098,Native-RFR-PI,3,Native-RFR-PI
9190,PLR-GLASS,0.8030303030303031,1.09333684516678,3.863636363636364,Native-RFR-PI,3,Native-RFR-PI
9191,PLR-GLASS,0.7606060606060606,1.0934497235810658,3.8181818181818183,Native-RFR-PI,3,Native-RFR-PI
9192,PLR-GLASS,0.796969696969697,1.0847083806259257,4.0,Native-RFR-PI,3,Native-RFR-PI
9193,PLR-GLASS,0.8606060606060606,1.099506447457564,3.772727272727273,Native-RFR-PI,3,Native-RFR-PI
9194,PLR-GLASS,0.7904761904761903,1.0940713473079833,3.4285714285714284,Native-RFR-PI,3,Native-RFR-PI
9195,PLR-GLASS,0.7714285714285714,1.0843376005654917,3.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9196,PLR-GLASS,0.8888888888888887,1.0978822997024822,3.5238095238095237,Native-RFR-PI,3,Native-RFR-PI
9197,PLR-GLASS,0.8412698412698412,1.1003519159794863,3.857142857142857,Native-RFR-PI,3,Native-RFR-PI
9198,PLR-GLASS,0.7968253968253969,1.0858810054515862,3.5714285714285716,Native-RFR-PI,3,Native-RFR-PI
9199,PLR-GLASS,0.8476190476190478,1.1041108662627914,3.857142857142857,Native-RFR-PI,3,Native-RFR-PI
9200,PLR-IRIS,0.8888888888888887,1.0652314269678056,2.8666666666666667,Native-RFR-PI,3,Native-RFR-PI
9201,PLR-IRIS,0.9555555555555556,1.0743473246581372,2.466666666666667,Native-RFR-PI,3,Native-RFR-PI
9202,PLR-IRIS,0.8666666666666667,1.0654837103402264,2.6,Native-RFR-PI,3,Native-RFR-PI
9203,PLR-IRIS,0.8888888888888888,1.066286384607995,2.933333333333333,Native-RFR-PI,3,Native-RFR-PI
9204,PLR-IRIS,0.9555555555555556,1.117693093385006,2.6,Native-RFR-PI,3,Native-RFR-PI
9205,PLR-IRIS,0.8888888888888887,1.0649106690237402,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9206,PLR-IRIS,0.911111111111111,1.0707116866832738,2.3333333333333335,Native-RFR-PI,3,Native-RFR-PI
9207,PLR-IRIS,0.8666666666666665,1.06457737248167,2.6,Native-RFR-PI,3,Native-RFR-PI
9208,PLR-IRIS,0.8444444444444443,1.075215853677567,2.6,Native-RFR-PI,3,Native-RFR-PI
9209,PLR-IRIS,0.8888888888888888,1.0747099683170729,2.6,Native-RFR-PI,3,Native-RFR-PI
9210,PLR-IRIS,0.911111111111111,1.0554295897880357,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9211,PLR-IRIS,0.9111111111111112,1.070913641709733,2.6,Native-RFR-PI,3,Native-RFR-PI
9212,PLR-IRIS,0.8444444444444444,1.068365058394941,2.6,Native-RFR-PI,3,Native-RFR-PI
9213,PLR-IRIS,0.8444444444444442,1.0593079759915829,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9214,PLR-IRIS,0.8666666666666667,1.0434916367656235,2.6,Native-RFR-PI,3,Native-RFR-PI
9215,PLR-IRIS,0.9555555555555556,1.0764604107907214,2.4,Native-RFR-PI,3,Native-RFR-PI
9216,PLR-IRIS,0.911111111111111,1.0667582495581762,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9217,PLR-IRIS,0.8888888888888887,1.0736101024114624,2.466666666666667,Native-RFR-PI,3,Native-RFR-PI
9218,PLR-IRIS,0.8666666666666666,1.0735936153867365,2.8,Native-RFR-PI,3,Native-RFR-PI
9219,PLR-IRIS,0.8666666666666667,1.1351733673760511,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9220,PLR-IRIS,0.9333333333333332,1.0749854310641005,2.6,Native-RFR-PI,3,Native-RFR-PI
9221,PLR-IRIS,0.9555555555555556,1.071982208341125,2.3333333333333335,Native-RFR-PI,3,Native-RFR-PI
9222,PLR-IRIS,0.9555555555555556,1.0554807525484882,2.6,Native-RFR-PI,3,Native-RFR-PI
9223,PLR-IRIS,0.9333333333333332,1.0803781703643427,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9224,PLR-IRIS,0.7999999999999999,1.06264042554384,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9225,PLR-IRIS,0.8222222222222221,1.07692769673746,2.7333333333333334,Native-RFR-PI,3,Native-RFR-PI
9226,PLR-IRIS,0.9777777777777776,1.0724894829320295,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9227,PLR-IRIS,0.8888888888888888,1.0428999673984838,2.4,Native-RFR-PI,3,Native-RFR-PI
9228,PLR-IRIS,0.911111111111111,1.0677384806218282,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9229,PLR-IRIS,0.8666666666666666,1.0634433050238297,2.8,Native-RFR-PI,3,Native-RFR-PI
9230,PLR-IRIS,0.888888888888889,1.0514418662012406,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9231,PLR-IRIS,0.911111111111111,1.0694625079915565,2.7333333333333334,Native-RFR-PI,3,Native-RFR-PI
9232,PLR-IRIS,0.9555555555555556,1.0765585339403207,2.4,Native-RFR-PI,3,Native-RFR-PI
9233,PLR-IRIS,0.8888888888888887,1.0525639548267265,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9234,PLR-IRIS,0.8444444444444443,1.1514174933535375,2.6,Native-RFR-PI,3,Native-RFR-PI
9235,PLR-IRIS,0.9555555555555556,1.0735808721285127,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9236,PLR-IRIS,0.9777777777777776,1.059765853384678,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9237,PLR-IRIS,0.8666666666666666,1.05955788657371,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9238,PLR-IRIS,0.8666666666666667,1.0740158006289904,2.8,Native-RFR-PI,3,Native-RFR-PI
9239,PLR-IRIS,0.8888888888888887,1.067992119352887,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9240,PLR-IRIS,0.9555555555555556,1.0624246443867733,2.2666666666666666,Native-RFR-PI,3,Native-RFR-PI
9241,PLR-IRIS,0.7999999999999999,1.077096605695015,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9242,PLR-IRIS,0.911111111111111,1.0617815900648508,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9243,PLR-IRIS,0.8888888888888888,1.0655939770848832,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9244,PLR-IRIS,0.8444444444444443,1.042721089265848,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9245,PLR-IRIS,0.8444444444444444,1.0666806419918626,2.7333333333333334,Native-RFR-PI,3,Native-RFR-PI
9246,PLR-IRIS,0.9555555555555556,1.06870847194194,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9247,PLR-IRIS,0.9333333333333332,1.0693679488371626,2.533333333333333,Native-RFR-PI,3,Native-RFR-PI
9248,PLR-IRIS,0.911111111111111,1.073940279997197,2.6666666666666665,Native-RFR-PI,3,Native-RFR-PI
9249,PLR-IRIS,0.9111111111111112,1.0590939915794886,2.6,Native-RFR-PI,3,Native-RFR-PI
9250,PLR-LETTER,0.5961307692307691,2.0484424346315904,2.4675,Native-RFR-PI,3,Native-RFR-PI
9251,PLR-LETTER,0.5936369230769231,2.009142237871577,2.4665,Native-RFR-PI,3,Native-RFR-PI
9252,PLR-LETTER,0.5847353846153847,1.9889103197478115,2.453,Native-RFR-PI,3,Native-RFR-PI
9253,PLR-LETTER,0.5921707692307693,2.002234460796398,2.4815,Native-RFR-PI,3,Native-RFR-PI
9254,PLR-LETTER,0.5899953846153846,2.0162276560446606,2.506,Native-RFR-PI,3,Native-RFR-PI
9255,PLR-LETTER,0.5812507692307692,1.9921075327401516,2.4775,Native-RFR-PI,3,Native-RFR-PI
9256,PLR-LETTER,0.5814600000000001,2.005852269236255,2.4495,Native-RFR-PI,3,Native-RFR-PI
9257,PLR-LETTER,0.5982446153846154,2.054062282405439,2.4665,Native-RFR-PI,3,Native-RFR-PI
9258,PLR-LETTER,0.5944892307692309,2.004250989023123,2.4725,Native-RFR-PI,3,Native-RFR-PI
9259,PLR-LETTER,0.5834784615384615,2.000896638010076,2.4575,Native-RFR-PI,3,Native-RFR-PI
9260,PLR-LETTER,0.5891723076923077,2.001595247296674,2.447,Native-RFR-PI,3,Native-RFR-PI
9261,PLR-LETTER,0.5956507692307692,2.0088190311722434,2.49,Native-RFR-PI,3,Native-RFR-PI
9262,PLR-LETTER,0.5896523076923078,2.0042843613119663,2.4775,Native-RFR-PI,3,Native-RFR-PI
9263,PLR-LETTER,0.594043076923077,2.025457842809899,2.475,Native-RFR-PI,3,Native-RFR-PI
9264,PLR-LETTER,0.5860523076923078,2.0603993112987347,2.4795,Native-RFR-PI,3,Native-RFR-PI
9265,PLR-LETTER,0.5826800000000001,2.0235621569401085,2.459,Native-RFR-PI,3,Native-RFR-PI
9266,PLR-LETTER,0.5972030769230768,2.012985695925373,2.49,Native-RFR-PI,3,Native-RFR-PI
9267,PLR-LETTER,0.5797569230769231,1.995083303022689,2.4605,Native-RFR-PI,3,Native-RFR-PI
9268,PLR-LETTER,0.5869676923076923,2.007193847638912,2.424,Native-RFR-PI,3,Native-RFR-PI
9269,PLR-LETTER,0.5973292307692307,2.005475231210768,2.4585,Native-RFR-PI,3,Native-RFR-PI
9270,PLR-LETTER,0.5933861538461539,2.0015271704374995,2.472,Native-RFR-PI,3,Native-RFR-PI
9271,PLR-LETTER,0.5950015384615385,2.0512169972970047,2.4485,Native-RFR-PI,3,Native-RFR-PI
9272,PLR-LETTER,0.5879815384615386,1.992505728975397,2.475,Native-RFR-PI,3,Native-RFR-PI
9273,PLR-LETTER,0.5878307692307692,2.003068874751993,2.461,Native-RFR-PI,3,Native-RFR-PI
9274,PLR-LETTER,0.5894553846153846,1.9996567050372915,2.465,Native-RFR-PI,3,Native-RFR-PI
9275,PLR-LETTER,0.5843984615384614,1.9983719926480383,2.463,Native-RFR-PI,3,Native-RFR-PI
9276,PLR-LETTER,0.5966184615384615,1.999903809436917,2.496,Native-RFR-PI,3,Native-RFR-PI
9277,PLR-LETTER,0.5869969230769232,2.003819284516388,2.466,Native-RFR-PI,3,Native-RFR-PI
9278,PLR-LETTER,0.5929907692307693,2.009087584701218,2.473,Native-RFR-PI,3,Native-RFR-PI
9279,PLR-LETTER,0.5879676923076922,2.0592749585716517,2.45,Native-RFR-PI,3,Native-RFR-PI
9280,PLR-LETTER,0.5998707692307693,2.0271737135726693,2.448,Native-RFR-PI,3,Native-RFR-PI
9281,PLR-LETTER,0.5795676923076923,2.001389354923252,2.466,Native-RFR-PI,3,Native-RFR-PI
9282,PLR-LETTER,0.5862676923076923,2.0051320260769847,2.4595,Native-RFR-PI,3,Native-RFR-PI
9283,PLR-LETTER,0.5797107692307691,2.0423841690534488,2.474,Native-RFR-PI,3,Native-RFR-PI
9284,PLR-LETTER,0.5915476923076921,2.009967631580213,2.494,Native-RFR-PI,3,Native-RFR-PI
9285,PLR-LETTER,0.5922307692307693,2.000233352386641,2.467,Native-RFR-PI,3,Native-RFR-PI
9286,PLR-LETTER,0.5924538461538461,2.0540032108057624,2.4625,Native-RFR-PI,3,Native-RFR-PI
9287,PLR-LETTER,0.5858184615384616,1.9954982904027532,2.4625,Native-RFR-PI,3,Native-RFR-PI
9288,PLR-LETTER,0.5985446153846155,2.004284865731456,2.4635,Native-RFR-PI,3,Native-RFR-PI
9289,PLR-LETTER,0.589343076923077,1.9957219881537176,2.453,Native-RFR-PI,3,Native-RFR-PI
9290,PLR-LETTER,0.5886953846153847,2.026595513169752,2.5085,Native-RFR-PI,3,Native-RFR-PI
9291,PLR-LETTER,0.5851015384615385,1.9998024209907848,2.4435,Native-RFR-PI,3,Native-RFR-PI
9292,PLR-LETTER,0.5866307692307693,2.0066117090758437,2.4655,Native-RFR-PI,3,Native-RFR-PI
9293,PLR-LETTER,0.582736923076923,2.0512172422736894,2.431,Native-RFR-PI,3,Native-RFR-PI
9294,PLR-LETTER,0.5952646153846154,2.028146736555486,2.462,Native-RFR-PI,3,Native-RFR-PI
9295,PLR-LETTER,0.5794615384615385,1.9996365127192852,2.4265,Native-RFR-PI,3,Native-RFR-PI
9296,PLR-LETTER,0.6028569230769231,2.0167590689024606,2.4975,Native-RFR-PI,3,Native-RFR-PI
9297,PLR-LETTER,0.5891507692307693,2.016235360269354,2.4705,Native-RFR-PI,3,Native-RFR-PI
9298,PLR-LETTER,0.6041123076923077,2.010826028029317,2.4855,Native-RFR-PI,3,Native-RFR-PI
9299,PLR-LETTER,0.5805307692307692,2.0097861246909887,2.455,Native-RFR-PI,3,Native-RFR-PI
9300,PLR-LIBRAS,0.4939153439153439,1.1332018800728216,2.8055555555555554,Native-RFR-PI,3,Native-RFR-PI
9301,PLR-LIBRAS,0.5441798941798943,1.2001381278834873,3.0277777777777777,Native-RFR-PI,3,Native-RFR-PI
9302,PLR-LIBRAS,0.5595238095238096,1.1286109489101877,3.0833333333333335,Native-RFR-PI,3,Native-RFR-PI
9303,PLR-LIBRAS,0.5888888888888889,1.1241718307267556,3.3333333333333335,Native-RFR-PI,3,Native-RFR-PI
9304,PLR-LIBRAS,0.5068783068783069,1.120329544821371,2.8055555555555554,Native-RFR-PI,3,Native-RFR-PI
9305,PLR-LIBRAS,0.5402116402116403,1.1114517321956,3.0833333333333335,Native-RFR-PI,3,Native-RFR-PI
9306,PLR-LIBRAS,0.4917989417989418,1.118631711958955,2.888888888888889,Native-RFR-PI,3,Native-RFR-PI
9307,PLR-LIBRAS,0.533068783068783,1.120222457371764,2.75,Native-RFR-PI,3,Native-RFR-PI
